timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
2732.00;174.34;veh147;-1101961737_0;152.49;0.00;8.14;veh_passenger;465.78;202.25
2732.00;232.13;veh148;171826985#0_1;17.44;0.00;12.34;veh_passenger;1147.78;466.99
2733.00;84.78;veh144;1126237668#0_1;53.82;0.00;14.44;veh_passenger;159.94;76.37
2733.00;322.71;veh145;490365295#0_0;2.01;0.00;8.16;veh_passenger;980.47;506.99
2733.00;265.84;veh146;24243092#0_0;19.59;0.00;7.41;veh_passenger;161.64;406.46
2733.00;174.34;veh147;-1101961737_0;160.44;0.00;7.95;veh_passenger;466.56;194.34
2733.00;232.08;veh148;171826985#0_1;29.94;0.00;12.49;veh_passenger;1137.92;459.32
2734.00;84.78;veh144;1126237668#0_1;68.05;0.00;14.22;veh_passenger;174.06;77.66
2734.00;322.52;veh145;490365295#0_0;9.95;0.00;7.94;veh_passenger;975.64;513.28
2734.00;265.84;veh146;24243092#0_0;27.00;0.00;7.40;veh_passenger;154.25;405.92
2734.00;174.34;veh147;-1101961737_0;168.71;0.00;8.27;veh_passenger;467.38;186.12
2734.00;232.11;veh148;171826985#0_1;42.18;0.00;12.24;veh_passenger;1128.25;451.80
2735.00;84.79;veh144;1126237668#0_1;82.48;0.00;14.43;veh_passenger;188.39;78.97
2735.00;322.52;veh145;490365295#0_0;17.24;0.00;7.29;veh_passenger;971.21;519.06
2735.00;265.84;veh146;24243092#0_0;35.15;0.00;8.15;veh_passenger;146.12;405.33
2735.00;174.34;veh147;-1101961737_0;176.69;0.00;7.98;veh_passenger;468.17;178.17
2735.00;232.11;veh148;171826985#0_1;54.68;0.00;12.50;veh_passenger;1118.39;444.13
2736.00;84.79;veh144;1126237668#0_1;96.92;0.00;14.44;veh_passenger;202.71;80.27
2736.00;322.52;veh145;490365295#0_0;24.71;0.00;7.47;veh_passenger;966.66;524.98
2736.00;265.84;veh146;24243092#0_0;43.61;0.00;8.47;veh_passenger;137.68;404.72
2736.00;174.34;veh147;-1101961737_0;184.32;0.00;7.63;veh_passenger;468.92;170.58
2736.00;232.11;veh148;171826985#0_1;67.63;0.00;12.95;veh_passenger;1108.17;436.17
2737.00;84.78;veh144;1126237668#0_1;110.92;0.00;14.00;veh_passenger;216.61;81.54
2737.00;322.52;veh145;490365295#0_0;31.98;0.00;7.27;veh_passenger;962.24;530.75
2737.00;265.84;veh146;24243092#0_0;51.74;0.00;8.13;veh_passenger;129.57;404.13
2737.00;174.34;veh147;-1101961737_0;192.98;0.00;8.66;veh_passenger;469.77;161.97
2737.00;232.11;veh148;171826985#0_1;79.81;0.00;12.19;veh_passenger;1098.55;428.69
2738.00;84.46;veh144;1126237668#0_0;125.03;0.00;14.12;veh_passenger;231.93;79.77
2738.00;323.55;veh145;490365295#0_0;39.19;0.00;7.21;veh_passenger;957.94;536.51
2738.00;265.84;veh146;24243092#0_0;60.07;0.00;8.33;veh_passenger;121.27;403.53
2738.00;174.34;veh147;-1101961737_0;201.53;0.00;8.55;veh_passenger;470.62;153.46
2738.00;232.11;veh148;171826985#0_1;93.07;0.00;13.26;veh_passenger;1088.09;420.55
2739.00;84.46;veh144;1126237668#0_0;139.55;0.00;14.52;veh_passenger;246.43;81.17
2739.00;325.41;veh145;490365295#0_0;42.97;0.00;3.78;veh_passenger;955.80;539.63
2739.00;265.84;veh146;24243092#0_0;67.54;0.00;7.47;veh_passenger;113.82;402.98
2739.00;174.34;veh147;-1101961737_0;209.77;0.00;8.25;veh_passenger;471.43;145.25
2739.00;232.22;veh148;171826985#0_1;104.87;0.00;11.80;veh_passenger;1078.78;413.31
2740.00;70.04;veh144;1126237668#0_0;153.45;0.00;13.90;veh_passenger;259.96;84.01
2740.00;325.49;veh145;490365295#0_0;43.52;0.00;0.54;veh_passenger;955.49;540.08
2740.00;265.84;veh146;24243092#0_0;75.25;0.00;7.71;veh_passenger;106.12;402.43
2740.00;174.34;veh147;-1101961737_0;217.55;0.00;7.77;veh_passenger;472.20;137.52
2740.00;232.09;veh148;171826985#0_1;113.28;0.00;8.42;veh_passenger;1072.13;408.15
2741.00;68.32;veh144;340498982#0_0;7.91;0.00;13.60;veh_passenger;272.13;89.67
2741.00;325.50;veh145;490365295#0_0;43.56;0.00;0.04;veh_passenger;955.47;540.11
2741.00;265.84;veh146;24243092#0_0;83.78;0.00;8.52;veh_passenger;97.62;401.81
2741.00;174.34;veh147;-1101961737_0;223.18;0.00;5.63;veh_passenger;472.75;131.91
2741.00;232.09;veh148;171826985#0_1;117.20;0.00;3.92;veh_passenger;1069.04;405.74
2742.00;85.82;veh144;340498982#0_0;21.84;0.00;13.93;veh_passenger;285.83;91.51
2742.00;325.50;veh145;490365295#0_0;43.57;0.00;0.00;veh_passenger;955.46;540.12
2742.00;265.84;veh146;24243092#0_0;91.39;0.00;7.61;veh_passenger;90.03;401.26
2742.00;187.38;veh147;:cluster_25665646_3602294175_9_0;3.93;0.00;5.96;veh_passenger;472.22;126.10
2742.00;232.09;veh148;171826985#0_1;117.35;0.00;0.15;veh_passenger;1068.92;405.65
2743.00;85.82;veh144;340498982#0_0;36.41;0.00;14.57;veh_passenger;300.29;92.56
2743.00;325.50;veh145;490365295#0_0;43.57;0.00;0.00;veh_passenger;955.46;540.12
2743.00;265.86;veh146;24243092#0_0;96.73;0.00;5.35;veh_passenger;84.70;400.87
2743.00;224.24;veh147;1149417521#0_1;1.39;0.00;6.49;veh_passenger;466.80;120.50
2743.00;232.09;veh148;171826985#0_1;117.42;0.00;0.07;veh_passenger;1068.87;405.60
2744.00;85.82;veh144;340498982#0_0;50.90;0.00;14.49;veh_passenger;314.67;93.61
2744.00;325.50;veh145;490365295#0_0;43.57;0.00;0.00;veh_passenger;955.46;540.12
2744.00;260.18;veh146;:26701256_1_0;3.95;0.00;7.48;veh_passenger;77.31;399.84
2744.00;264.93;veh147;1149417521#0_1;9.57;0.00;8.18;veh_passenger;458.66;119.77
2744.00;232.09;veh148;171826985#0_1;117.47;0.00;0.05;veh_passenger;1068.83;405.58
2745.00;85.97;veh144;340498982#0_0;65.15;0.00;14.25;veh_passenger;328.82;94.62
2745.00;325.50;veh145;490365295#0_0;43.57;0.00;0.00;veh_passenger;955.46;540.12
2745.00;206.40;veh146;:26701256_1_0;11.66;0.00;7.71;veh_passenger;72.87;394.14
2745.00;264.93;veh147;1149417521#0_1;19.59;0.00;10.03;veh_passenger;448.68;118.89
2745.00;232.09;veh148;171826985#0_1;117.47;0.00;0.00;veh_passenger;1068.83;405.58
2746.00;85.11;veh144;340498982#0_0;78.91;0.00;13.76;veh_passenger;342.46;95.75
2746.00;325.50;veh145;490365295#0_0;43.57;0.00;0.00;veh_passenger;955.46;540.12
2746.00;174.69;veh146;35578576#0_0;5.72;0.00;8.02;veh_passenger;73.23;386.15
2746.00;264.93;veh147;1149417521#0_1;31.93;0.00;12.33;veh_passenger;436.40;117.80
2746.00;232.09;veh148;171826985#0_1;117.47;0.00;0.00;veh_passenger;1068.83;405.58
2747.00;85.11;veh144;340498982#0_0;92.90;0.00;13.99;veh_passenger;356.33;96.93
2747.00;326.85;veh145;:cluster_160503146_1633759809_27411250_311264850_3_0;0.57;0.00;1.58;veh_passenger;954.66;541.47
2747.00;174.78;veh146;35578576#0_0;13.16;0.00;7.44;veh_passenger;73.91;378.74
2747.00;264.83;veh147;1149417521#0_1;45.94;0.00;14.01;veh_passenger;422.46;116.55
2747.00;232.09;veh148;171826985#0_1;117.47;0.00;0.00;veh_passenger;1068.83;405.58
2748.00;85.11;veh144;340498982#0_0;107.45;0.00;14.55;veh_passenger;370.76;98.17
2748.00;341.43;veh145;:cluster_160503146_1633759809_27411250_311264850_3_0;4.20;0.00;3.63;veh_passenger;953.80;544.89
2748.00;174.72;veh146;35578576#0_0;20.60;0.00;7.44;veh_passenger;74.59;371.33
2748.00;264.83;veh147;1149417521#0_1;57.01;0.00;11.07;veh_passenger;411.43;115.55
2748.00;232.09;veh148;171826985#0_1;117.47;0.00;0.00;veh_passenger;1068.83;405.58
2749.00;85.11;veh144;340498982#0_0;121.65;0.00;14.20;veh_passenger;384.84;99.37
2749.00;44.00;veh145;:cluster_160503146_1633759809_27411250_311264850_3_0;10.13;0.00;5.93;veh_passenger;957.26;549.35
2749.00;174.81;veh146;35578576#0_0;27.95;0.00;7.36;veh_passenger;75.25;364.00
2749.00;264.83;veh147;1149417521#0_1;64.20;0.00;7.18;veh_passenger;404.28;114.90
2749.00;232.09;veh148;171826985#0_1;117.47;0.00;0.00;veh_passenger;1068.83;405.58
2749.00;240.54;veh149;339201219_0;5.10;0.00;0.00;veh_passenger;859.24;238.08
2750.00;84.73;veh144;:cluster_3378459427_3378459431_8_0;8.81;0.00;14.73;veh_passenger;399.50;100.72
2750.00;62.29;veh145;-156364570#5_0;4.83;0.00;5.80;veh_passenger;962.35;552.13
2750.00;174.81;veh146;35578576#0_0;35.50;0.00;7.55;veh_passenger;75.94;356.49
2750.00;238.64;veh147;:cluster_3378459427_3378459431_3_0;3.77;0.00;4.91;veh_passenger;400.24;112.40
2750.00;232.09;veh148;171826985#0_1;117.47;0.00;0.00;veh_passenger;1068.83;405.58
2750.00;240.54;veh149;339201219_0;6.87;0.00;1.77;veh_passenger;857.70;237.21
2751.00;83.94;veh144;1170522567#0_0;8.81;0.00;13.89;veh_passenger;413.34;102.12
